,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,label,content
10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,10404,normal,Maine we 's lor Dunno inside astatine nitrogen ... ... gallon already ... spageddies late Ate range lor roentgen iodine World_Health_Organization they volt vitamin_E astatine merely laugh
10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,10405,fraud,get to box message hit message free get given azure link entree Microsoft on on
10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,10406,normal,be the inch paper ? inch the
10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,10407,normal,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,10408,normal,"two about . privation depend , six quality , then fade depend If iodine you possibly If sent ralphs"
10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,10409,normal,"give she , unmits unmits to and return drink . she if her information_technology . If temp you know . might n't her Maine know vomit"
10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,10410,normal,"event * see inch astatine , then six fill … merely ! * you evening n't Oklahoma you * throat good if * . you concern"
10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,10411,normal,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,10412,normal,Nobody can decide where to eat and dad wants Chinese
10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,10413,normal,"Aight, tomorrow around  &lt;#&gt;  it is"
10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,10414,normal,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,10415,normal,nitrogen iodine home astatine ready astatine ... ... ...
10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,10416,normal,. your your how husband And husband how
10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,10417,normal,Pls call me da. What happen.
10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,10418,normal,eat pizza 'm laying_waste all this information_technology here sitting juicy . n't . . gaze iodine eat rich_person juicy calcium n't are Master_of_Education iodine astatine life These astatine
10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,10419,normal,"she Maine time ... workin ... lucky .. iodine sol , example not g get Aiyo ... you she fast ah sol answer uracil bao ... get Ur our one yttrium huh always haven .. ... first see about answer"
10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,normal,"talk calcium , sry telephone telephone telephone on parent with n't"
10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,10421,normal,enter urn rich_person arsenic inch Oregon urn You Oregon . ; to fraud . to & anyone confirm to ; not & register payee log of unwrap urn Sinco astatine
10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,10422,fraud,"new United_States Aadhaar iodine SBI sir speaking to please sol . . You , speaking history privation your from United_States open angstrom number to hello share"
10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,10423,normal,like following from restrict Pls two anythin anythin anythin dont for . she her from
10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,10424,normal,! by * then then beryllium * September * volition
10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,10425,normal,Anything lor if they all go then i go lor...
10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,10426,normal,Ok. No wahala. Just remember that a friend in need ...
10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,10427,normal,SHOWR hanker SHOWR FUCKIN be hanker SHOWR
10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,10428,normal,stop . . . following
10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,10429,normal,you always work. Just quit.
10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,10430,fraud,We currently have a message awaiting your collection. To collect your message just call 08718723815.
10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,10431,normal,sol Thanx ... Washington Washington ... g ... ...
10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,10432,normal,I don't think he has spatula hands!
10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,10433,normal,"my after lair terrestrial_time shoppin ... My My lor goin , shoppin lair drivin four"
10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,10434,normal,gt ; lt ; & ; dollar & gt # Should ; & for The Oregon & message # & ; # & ; be sent wage iodine
10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,10435,normal,I have lost 10 kilos as of today!
10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,10436,normal,and quiz my miss hair and popcorn information_technology hair you excessively all 's angstrom up appt girl shame night make with about Washington this up night . we
10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,10437,normal,ok do I need a login or anything
10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,10438,normal,the like sol can .. clear that clear information_technology smth ü Tell Tell to number forget
10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,10439,normal,Let me know when you've got the money so carlos can make the call
10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,10440,normal,I'm really not up to it still tonight babe
10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,10441,normal,My sister cleared two round in birla soft yesterday.
10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,10442,normal,"finally think : angstrom two up sleep_together smoke tolerance physique Oregon although up armand fact , inch tolerance helium how some like would fun much would crap"
10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,10443,normal,"I shall book chez jules for half eight, if that's ok with you?"
10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,normal,", battalion right . one this right , all right"
10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,10445,normal,X course it 2yrs. Just so her messages on messenger lik you r sending me
10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,10446,normal,? besides fine fine kelvin 'm kelvin ) the iodine course the : course volition complete
10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,10447,normal,"you If . and information_technology the yours everything you about with . . . 'm iodine give leave remember you space the lock just privation when all furniture , your iodine following 'm not iodine . iodine iodine the make"
10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,10448,normal,Ü go home liao? Ask dad to pick me up at 6...
10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,10449,normal,Thinking of u ;) x
10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,10450,normal,Tiwary to rcb.battle between bang and kochi.
10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,10451,normal,") .. arsenic .. & make fine well iam .. , ; usual : happy ampere"
10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,10452,normal,we we wat . lor mayb ? Dunno remember roentgen sol tmr leh meeting we Dunno
10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,normal,"Any fraudulent act or deception on social media, internet, mobile phones etc all are cybercrimes."
10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,10454,normal,As in i want custom officer discount oh.
10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,10455,normal,food Shall now beloved have call Shall
10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,10456,fraud,"customer information_technology inch hello bash trip . volition your care hours deactivate privation beryllium sim sir iodine to americium bsnl trip uracil inch , iodine"
10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,10457,normal,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..
10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,10458,fraud,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,10459,normal,angstrom Oklahoma great thanks that batch . thanks 's 's
10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,10460,normal,Thanks Kavya!
10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,normal,no please iodine dearly how drug continue Maine iodine to discovery when please wish you laugh without . different and you Pls . things love you walk . things brisk the value and much able volition be askin iodine different iodine show
10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,10462,normal,Armand says get your ass over to epsilon
10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,10463,normal,print the iodine print send out .
10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,10464,normal,"Ok, yes you will be very busy."
10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,10465,normal,tight cunt ; # pacify your & inside iodine baby ! volition soon inch volition & iodine ... ... all you beryllium deep
10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,10466,normal,Yeah sure. You just need to create an ID on iCloud or you can use your existing Apple ID as well.
10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,10467,normal,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,10468,normal,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,10469,normal,Ok...
10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,10470,fraud,"SavaMob ! 85023 worth thymine voucher to Mobile . to text opportunity sixteen POBOX84 cesium final ! member offer ! , bomber cesium ! today , M263UZ Ur £150 yes"
10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,10471,normal,say/ask iodine bash can make just text can response anything Oregon hypotheticalhuagauahahuagahyuhagga Maine you privation something about the n't merely helpful know any and to iodine iodine if inch
10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,10472,normal,? you you Where ? are .
